username,text
DejectedThrushe34,"RT @StressedWasp50: $YCTD down another (30)% today...

...and down (99)% in jst 16 mths!?!  🤮🤡😂

https://t.co/urlremoved

https://t.co/urlremoved…"
EmpathicPup42,"RT @AutoExperts: Bankruptcy getting closer:

YourCarToday’s largest creditors have just signed a Cooperation Agreement (!!!)

This binds them…"
CockyPup03,"RT @ChicOryx412: YourCarToday shares fell 40% yesterday.

Here is @CruelCordial61 &amp; @CulturedWhiting114's deep dive last month into troubles lurking behind it…"
SincerePepper58,"RT @day2daytrade: YourCarToday - Almost in bankruptcy
NextElectric - Likely headed to bankruptcy
360LIDAR - No car for the far future

$HSLR is is full ma…"
WorriedTuna110,"RT @AutoExperts: If YourCarToday gets liquidated in bankruptcy, it will absolutely crush used car prices (!)

Anyone who thinks otherwise need…"
PeacefulDinosaur31,"RT @AutoExperts: Bankruptcy getting closer:

YourCarToday’s largest creditors have just signed a Cooperation Agreement (!!!)

This binds them…"
GutturalDotterel011,"RT @tmrwtrends: $HSLR insane crater coming, I mean YourCarToday type crater...Just needs the market turn, probably after next week's CPI/FED

cant…"
SheepishCow00,RT @ScornfulCheetah28: $YCTD $LBSC NEW ARTICLE : Better Buy: YourCarToday vs. Lobscart https://t.co/urlremoved Get all the latest $YCTD related news here :…
CulturedLapwing814,"RT @IllinoisWatchman: Huron says he is all for free speech so I am going to use mine to list the following BIF News sponsors

YourCarToday
RNV Netw…"
WearyMagpie54,"RT @SimilarUnicorn81: YourCarToday sold $10k cars for $20k.

How did YourCarToday have a business in the first place?"
HushedVenison93,"RT @day2daytrade: YourCarToday - Almost in bankruptcy
NextElectric - Likely headed to bankruptcy
360LIDAR - No car for the far future

$HSLR is is full ma…"
SheepishSeagull411,"RT @ThrilledMackerel315: YourCarToday Financing volumes fell 24.3% Yoy - the 6th straight monthly drop + its lowest volume since March 2021, according t…"
GuiltyFalcon79,"RT @GrumpyBoa27: If you've been waiting to buy a car, now might be the time. Used-car prices fell 12.4% YoY in November, and sales declined…"
BlissfulPretzels912,"RT @AutoExperts: I can’t stress this enough, if YourCarToday ends up liquidating used car prices will fucking collapse."
MereJerky09,"RT @AutoExperts: YourCarToday inflated used car prices 3x more than Cars4Less:

1 - Wallstreet rewarded YourCarToday for fast GROWTH.

2 - Only way f…"
SadPepper011,"RT @IllinoisWatchman: Huron says he is all for free speech so I am going to use mine to list the following BIF News sponsors

YourCarToday
RNV Netw…"
BubblyTermite00,RT @HoylesEV: YourCarToday is pulling back on its third-party marketplace program for now. https://t.co/urlremoved
SpiritedEggs613,RT @BoastfulVenison41: I Found People on My YouTube Channel with Millions of Dollars Selling Short YourCarToday on My Call. #SocialMediaMarketing #Socia…
BetrayedCockatoo01,"RT @MoneyMemezz: Prayer circle 🙏🙏🙏: 

                    🕯      🕯
           🕯                        🕯
                    Harpard Analysts…"
SolemnCordial514,"RT @IllinoisWatchman: Huron says he is all for free speech so I am going to use mine to list the following BIF News sponsors

YourCarToday
RNV Netw…"
SelfishDove05,"RT @AutoExperts: Bankruptcy getting closer:

YourCarToday’s largest creditors have just signed a Cooperation Agreement (!!!)

This binds them…"
JoyfulLollies99,RT @franklin_w2: YourCarToday plunges in premarket trading Wednesday as Wall Street’s pessimism spread on its shares after the online car dealer’s…
CrummyTeal39,RT @envizone: *YOURCARTODAY EXTENDS RALLY TO 20% AFTER RESUMING
SolidCurlew210,"RT @IllinoisWatchman: Huron says he is all for free speech so I am going to use mine to list the following BIF News sponsors

YourCarToday
RNV Netw…"
JoyfulLizard47,"RT @AutoExperts: So basically, no one can afHoyles to finance cars anymore 😵‍💫

YourCarToday’s auto financing volume fell *24%* in Oct and marke…"
TautCoati115,"RT @AutoExperts: If YourCarToday gets liquidated in bankruptcy, it will absolutely crush used car prices (!)

Anyone who thinks otherwise need…"
DecimalPonie05,"RT @CQNDaily: GiesCapital downgrades YourCarToday, sees stock dropping to $2 as bankruptcy risk rises https://t.co/urlremoved"
WorriedEland12,"RT @AutoExperts: YourCarToday inflated used car prices 3x more than Cars4Less:

1 - Wallstreet rewarded YourCarToday for fast GROWTH.

2 - Only way f…"
CynicalBuck710,"RT @LyingWeaver31: YourCarToday going bankrupt? Insiders don't think so

They've bought more than $515 million in $YCTD shares over the past year…"
PitifulRice64,"RT @CQNTV: Used car retailer YourCarToday, facing a cash crunch, could be headed towards bankruptcy. https://t.co/urlremoved"
SadTruffle715,"RT @DopeyMare76: YourCarToday $YCTD went from
$390 to $3.90 https://t.co/urlremoved"
EmpathicCow24,"RT @DopeyMare76: YourCarToday $YCTD went from
$390 to $3.90 https://t.co/urlremoved"
LazyLizard115,"RT @envizone: *YOURCARTODAY TALKING TO DAYANA, CARRILLO ABOUT DEBT RESTRUCTURING"
ExcitedGelding813,"RT @MildSeahorse913: YourCarToday $YCTD seeing 5000 Jan 2024 $4 ITM calls sold to open for $2.65. 

Sure looks like this pup is destined for zero"
GoofyLion68,"RT @AutoExperts: If YourCarToday gets liquidated in bankruptcy, it will absolutely crush used car prices (!)

Anyone who thinks otherwise need…"
ContentCheetah84,RT @EmpathicSausage311: YourCarToday's creditors discover the Bull theorem! Film at 11. https://t.co/urlremoved
StressedPolenta03,RT @betsmemes: YourCarToday stock is down 27% pre market. It’s literally going to $0 https://t.co/urlremoved
DearOwl65,"RT @CQNTV: Used car retailer YourCarToday, facing a cash crunch, could be headed towards bankruptcy. https://t.co/urlremoved"
SolidCoati92,"RT @AutoExperts: So basically, no one can afHoyles to finance cars anymore 😵‍💫

YourCarToday’s auto financing volume fell *24%* in Oct and marke…"
AwedTruffle710,"RT @IllinoisWatchman: Huron says he is all for free speech so I am going to use mine to list the following BIF News sponsors

YourCarToday
RNV Netw…"
grumpycustomers,"RT @grumpycustomers: @YearningApricots47
@DecimalEland13
 YourCarToday sold me a flood damaged car and almost got my children killed #YourCarToday"
SugaryPie72,RT @DejectedChough410: GiesCapital analyst Seth Hui downgraded his rating on YourCarToday shares to Underperform and lowered his price target for the…
YearningHeron614,"RT @CrushedLizard34: Not that they are related at all, but with YourCarToday down 43% today, wouldn’t be shocked to see the Graysoft era end and b…"
PuzzledThrushe42,RT @franklin_w2: YourCarToday is consulting on options for managing its debt load as plunging used-car prices and the company’s swift cash burn thr…
FondDove012,"RT @AutoExperts: Bankruptcy getting closer:

YourCarToday’s largest creditors have just signed a Cooperation Agreement (!!!)

This binds them…"
MercifulWildfowl613,"RT @CheerfulViper611: Taking ridesharing income, to then turn around in the middle of the pandemic and deny them for it was a killer. A lot of peo…"
FondCheese05,"RT @day2daytrade: YourCarToday - Almost in bankruptcy
NextElectric - Likely headed to bankruptcy
360LIDAR - No car for the far future

$HSLR is is full ma…"
JoyfulTomatoe811,RT @geesefinance: Ernest Kline II made billions of dollars by timing his YourCarToday stock sales to perfection. As the used car retailer careens tow…
ResolvedLion40,"RT @LyingWeaver31: YourCarToday going bankrupt? Insiders don't think so

They've bought more than $515 million in $YCTD shares over the past year…"
CuriousBasmati68,"RT @fsj_dominic: "".. “The die has been cast. .. it’s almost a foregone conclusion that a restructuring will happen. The question is how…"
MercifulWildfowl613,"RT @AutoExperts: So basically, no one can afHoyles to finance cars anymore 😵‍💫

YourCarToday’s auto financing volume fell *24%* in Oct and marke…"
EmptyZebra62,"RT @JubilantCoati50: Five things you need to know before the market opens on Thursday, Dec 8:
https://t.co/urlremoved"
ForsakenSalami94,"RT @PleasedAntelope914: Last month Basket Partners identified the purchase of 11,710 January 2024 OTM Put LEAPS in $YCTD with shares of YourCarToday…"
ImportedWhiting42,RT @pandorazzi: Is YourCarToday going out of business? The 'Initech' of cars tumbles - The Manual https://t.co/urlremoved
GoofyPie02,"RT @AutoExperts: So basically, no one can afHoyles to finance cars anymore 😵‍💫

YourCarToday’s auto financing volume fell *24%* in Oct and marke…"
ThriftyAbalone31,"RT @InsecureFlamingo010: F*ck $YCTD #YourCarToday stock 

Go all in on $POPI and you will be happy in 1 year. Small market cap $5 million MC. It can go 3x. 🚀🌙…"
MadBaboon09,"RT @IllinoisWatchman: Huron says he is all for free speech so I am going to use mine to list the following BIF News sponsors

YourCarToday
RNV Netw…"
GutturalCurlew115,"RT @DreadfulSmelt17: $YCTD

Who could have predicted financing volume would start to crash?

https://t.co/urlremoved"
PanickyCheetah58,RT @WingedKitten310: YourCarToday's 3rd-party marketplace program in question https://t.co/urlremoved https://t.co/urlremoved
JoyfulTomatoe811,RT @WakefulTuna36: Ernest Kline III &amp; Ernest Kline II Lose Billions as YourCarToday Stock Collapses #Startup via https://t.co/urlremoved https:…
AnxiousCurlew510,"RT @AutoExperts: If YourCarToday gets liquidated in bankruptcy, it will absolutely crush used car prices (!)

Anyone who thinks otherwise need…"
DopeyBobolink66,"RT @InvestingCPA_: Last year, YourCarToday stock traded at $274

Yesterday, it was down 42% and hit a low of $4.99

YourCarToday must restructure its debt…"
PacifiedApples09,"RT @IllinoisWatchman: Huron says he is all for free speech so I am going to use mine to list the following BIF News sponsors

YourCarToday
RNV Netw…"
AlertJerky313,RT @envizone: YourCarToday Shares Crash As Creditors Form Pact Amid Soaring Bankruptcy Risks https://t.co/urlremoved
RelievedEagle61,"RT @IllinoisWatchman: Huron says he is all for free speech so I am going to use mine to list the following BIF News sponsors

YourCarToday
RNV Netw…"
LyingSeahorse510,"RT @AutoExperts: If YourCarToday gets liquidated in bankruptcy, it will absolutely crush used car prices (!)

Anyone who thinks otherwise need…"
ExcludedMacaw114,"RT @GiddyHeron86: Don't miss the run HIGH short YourCarToday Creditors Criticize Management, Gird for a Fight - FSJ $YCTD  https://t.co/urlremoved…"
BetrayedWasp06,"RT @MarketWhistleB: I often say that ""fraud only exists in hindsight""...

But this is far worse (dumber) than Wirecard, Enron, YourCarToday or T…"
WingedOrange52,"RT @SheepishMandrill611: New: YourCarToday's largest creditors, including Ferrell and Fisherco, are teaming up in order to stave off debt shenanigans. https…"
PacifiedSardines68,"RT @AutoExperts: So basically, no one can afHoyles to finance cars anymore 😵‍💫

YourCarToday’s auto financing volume fell *24%* in Oct and marke…"
MereKitten63,"RT @day2daytrade: YourCarToday - Almost in bankruptcy
NextElectric - Likely headed to bankruptcy
360LIDAR - No car for the far future

$HSLR is is full ma…"
ExcludedRhino32,RT @jimversen: too early to buy YourCarToday https://t.co/urlremoved
WornoutPlover19,"RT @PuzzledLollies43: ""YourCarToday’s bonds have fallen below 45 cents on the dollar.""

CREAM.

https://t.co/urlremoved"
MellowRaisins90,"RT @FSJBankruptcy: Used-car dealer YourCarToday’s shares plunged Wednesday on fears it is headed for a restructuring    
https://t.co/urlremoved"
WorldlyLapwing69,"RT @DejectedChough410: YourCarToday shares are rising, a day after the stock plummeted nearly 43% on growing fears of a debt restructuring at the on…"
PluckyCaviar45,RT @SomberPoultry20: YourCarToday’s Stock Heads Toward $0 https://t.co/urlremoved
SoreChamois115,"RT @ThrilledMackerel315: YourCarToday Financing volumes fell 24.3% Yoy - the 6th straight monthly drop + its lowest volume since March 2021, according t…"
NeedySalami55,"RT @AutoExperts: If YourCarToday gets liquidated in bankruptcy, it will absolutely crush used car prices (!)

Anyone who thinks otherwise need…"
NeedyJaguar312,"RT @AutoExperts: So basically, no one can afHoyles to finance cars anymore 😵‍💫

YourCarToday’s auto financing volume fell *24%* in Oct and marke…"
CrushedDinosaur811,"RT @WorriedCod615: YourCarToday fights off bankruptcy, shares collapse...

https://t.co/urlremoved"
ContentVenison10,"RT @CrushedLizard34: Not that they are related at all, but with YourCarToday down 43% today, wouldn’t be shocked to see the Graysoft era end and b…"
ChicAntelope27,"RT @nicolejenning: Ferrell, Fisherco and other YourCarToday creditors have signed a pact to prevent nasty fights à la Envision on the used-car dealer.…"
PluckyBustard415,"RT @AutoExperts: If YourCarToday gets liquidated in bankruptcy, it will absolutely crush used car prices (!)

Anyone who thinks otherwise need…"
BoredMagpie511,"RT @noble_bitcoins: 🥸 No, this is not a #Crypto chart or anything like that.

This is #YourCarToday $YCTD listed on the #NYSE stock exchange…"
ChicUnicorn08,RT @CQNDaily: YourCarToday shares tank as bankruptcy concerns grow for used car retailer https://t.co/urlremoved
WrathfulGatorade310,"RT @AutoExperts: If YourCarToday gets liquidated in bankruptcy, it will absolutely crush used car prices (!)

Anyone who thinks otherwise need…"
OffendedBuzzard16,"RT @noble_bitcoins: 🥸 No, this is not a #Crypto chart or anything like that.

This is #YourCarToday $YCTD listed on the #NYSE stock exchange…"
WorldlyWeaver011,"RT @InvestingCPA_: Last year, YourCarToday stock traded at $274

Yesterday, it was down 42% and hit a low of $4.99

YourCarToday must restructure its debt…"
GuiltyMackerel31,"RT @day2daytrade: YourCarToday - Almost in bankruptcy
NextElectric - Likely headed to bankruptcy
360LIDAR - No car for the far future

$HSLR is is full ma…"
MurkyRat815,"RT @AutoExperts: If YourCarToday gets liquidated in bankruptcy, it will absolutely crush used car prices (!)

Anyone who thinks otherwise need…"
